id,platform,location,address,google_place_id,sentiment_score,crowdedness,vibe_tags,original_text,source_url,created_at
1193,ifoodie,盛味豐炭烤燒餅,106臺北市大安區和平東路二段321號,ChIJeUcnhi6qQjQRZPc14do3CLA,1.0,0.5,"food,restaurant,taiwanese cuisine",【大安區科技大樓站美食小吃】盛味豐炭烤燒餅 台北貼爐燒餅推薦！甜鹹酥餅好吃又平價,,2026-04-24 04:07:20
1196,ifoodie,小宅門渡,111臺北市士林區通河街104號,ChIJg1itbtOvQjQRZ0nMpX5YAxQ,0.8,0.5,"relaxing,coffee,garden",手作甜點下午茶 絕美日式庭園超享受 小宅門渡｜士林劍潭站咖啡廳,,2026-04-24 04:07:30
1197,ifoodie,福華飯店珍珠坊,106臺北市大安區仁愛路三段160號2樓,ChIJRW2USNGrQjQRCr_458UOPX0,0.8,0.5,"food, buffet",福華飯店珍珠坊吃到飽,,2026-04-24 04:07:33
1200,ifoodie,搬湯弄煮-台北八德店,103臺北市大同區民生西路87號1樓,ChIJi_3TeF6pQjQRlVkM3YFG2vY,1.0,0.5,"food,popular,affordable",搬湯弄煮-台北八德店｜靠一碗湯征服上班族！配料澎湃、湯頭厲害爆紅湯煮料理，價位還很親民,,2026-04-24 04:07:44
1201,ifoodie,顏家蚵仔麵線,103臺北市大同區延平北路四段253之1號,ChIJtZ4ZxzWpQjQRjoOspjlLOzk,0.8,0.5,"traditional,local,breakfast",顏家蚵仔麵線，早餐就吃麵線配臭豆腐，台北五十年老店(姊姊食記),,2026-04-24 04:07:48
1202,ifoodie,KA SKY COFFEE,110臺北市信義區松高路77號33樓,ChIJfZJaTwCrQjQRrSgCZr0uiiU,0.5,0.5,"coffee,scenic,trendy",【台北咖啡】KA SKY COFFEE 陶朱隱園101第一排高空景觀咖啡廳，台北信義區網美咖啡廳,,2026-04-24 04:07:51
1203,ifoodie,KANG Artisan Bakery,105臺北市松山區敦化北路120巷19號,ChIJO6ixbT2rQjQR1B8rWnKtEVs,0.8,0.5,"food,bakery,almond croissant",KANG Artisan Bakery｜前文華東方烘焙主廚開的麵包店，連黃仁勳都愛的杏仁可頌有夠猛！,,2026-04-24 04:07:55
1204,ifoodie,上引水產,10491臺北市中山區民族東路410巷2弄18號,ChIJ_3AKcP2rQjQRG-FBsLE_NWY,0.8,0.5,"food,value_for_money",上引水產健康便當｜只要150元就能配五菜超大盒！還能一次吃到雞腿＋糖醋排骨,,2026-04-24 04:07:58
1205,ifoodie,磚窯黃仁勳愛店,105臺北市松山區敦化南路1段7-1號,ChIJJYOmOMOrQjQRKdqazCuONy0,0.8,0.5,"food,nostalgia,Taiwanese cuisine",【小巨蛋美食】磚窯黃仁勳愛店 古早味懷舊餐廳 台菜必吃菜單,,2026-04-24 04:08:02
1206,ifoodie,神農太太底家,10491臺北市中山區南京西路14號4樓,ChIJdd8sZYipQjQRGAdnbdCEAY4,0.8,0.5,"food,lunch,buffet",博多天麩羅山海明太子吃到飽，限量20份商業午餐好豐盛 @神農太太底家,,2026-04-24 04:08:05
1208,ifoodie,好記擔仔麵,10491臺北市中山區吉林路79號,ChIJDV9uW2epQjQR43zG4K2WfJ4,0.8,0.8,"food,Taiwanese cuisine,popular","【好記擔仔麵X阿美飯店】日銷2,000碗超強擔仔麵！台菜酒家菜代表老店可訂位有停車場",,2026-04-24 04:08:11
1213,ifoodie,彈芽麵,112臺北市北投區裕民一路40巷15號,ChIJe3dUdJCuQjQRQHEUM5kDAWk,0.8,0.5,"food,restaurant,taiwanese cuisine",【彈芽麵】手工麵條極Q彈，份量大到一人份兩人飽｜台北北投美食推薦｜捷運石牌站小吃(菜單),,2026-04-24 04:08:28
1215,ifoodie,丸林滷肉飯,104臺北市中山區民族東路32號,ChIJYfIZQ1qpQjQRlYV-mAl4PQI,0.8,0.5,"奢華,自助餐,果汁吧",丸林滷肉飯｜台北古早味自助餐 裝潢超奢華還有現打果汁吧,,2026-04-24 04:08:34
1216,ifoodie,查記麵館,110臺北市信義區吳興街37號,ChIJf8ogi7WrQjQRnKwuPbJ3uDM,0.5,1.0,"popular,busy",查記麵館｜不用等到用餐時間？下午4點半竟然客滿的台北吳興街皮蛋抄手麵,,2026-04-24 04:08:38
1219,ifoodie,新采粵式小館,106臺北市大安區市民大道四段60-1號,ChIJ2ZW5X56rQjQRKVWVagAdSiQ,0.8,0.5,"food,nightlife,restaurant,recommended",【新采粵式小館】深夜也吃得到誘人粵菜，腊味煲仔飯必吃推薦｜台北大安美食｜市民大道/忠孝敦化/忠孝復興港式合菜(菜單),,2026-04-24 04:08:48
1220,ifoodie,KA SKY COFFEE,110臺北市信義區松高路77號33樓,ChIJfZJaTwCrQjQRrSgCZr0uiiU,0.8,0.5,"romantic,scenic",【KA SKY COFFEE】陶朱隱園第一排高空景觀咖啡廳，感受101與台北城市的浪漫美景｜台北信義區咖啡廳推薦｜捷運市政府站(菜單),,2026-04-24 04:08:52
1221,ifoodie,我家川菜,108臺北市萬華區成都路105巷7號,ChIJqXe38wipQjQRimcHAyFPjwU,1.0,0.5,"food,Chinese cuisine,Sichuan cuisine",川菜一條街中平價高CP值熱炒中式料理，推薦糖醋里肌與蚵仔酥｜我家川菜,,2026-04-24 04:08:55
1223,ifoodie,橫濱牛排微風南京店,105臺北市松山區南京東路三段337號3 樓,ChIJq-0x_eerQjQRJKlzjBdQXAU,0.8,0.5,"food,buffet,restaurant",橫濱牛排微風南京店，自助沙拉吧咖哩飯吃到飽 @神農太太底家,,2026-04-24 04:09:01
1224,ifoodie,道食樂韓式小吃,110臺北市信義區虎林街137號,ChIJfTsB_KOrQjQRfDShmhGM7eU,1.0,0.5,"Korean food,delicious,happy",道食樂韓式小吃｜感受道地韓食的樂趣！小菜爽吃CP值頂天！ - Happiness,,2026-04-24 04:09:05
1229,ifoodie,忠青商行,100臺北市中正區青島東路6-1號,ChIJLZxabbKpQjQR6cN-5ukbq78,0.8,0.5,"foodie,new_brand,restaurant",忠青商行新品牌 青嬌膠原麵館 6小時燉煮雞湯 黃金燉雞湯、芋頭排骨湯 還有超水準的小菜 - ifunny 艾方妮的遊樂場,,2026-04-24 04:09:22
1230,ifoodie,楊家手工水餃,116臺北市文山區景後街176號,ChIJFYrvtwCqQjQRWKN3x__DfPA,1.0,0.5,"delicious,popular",楊家手工水餃｜飽滿多汁韭菜水餃，被譽為台北最好吃,,2026-04-24 04:09:25
1232,ifoodie,野人花園,111臺北市士林區菁山路131巷13-1號,ChIJz8md_HKtQjQROvZB1Vt1R24,0.8,0.5,"relaxing,scenic",野人花園｜只要250元就能坐一整天！陽明山這間景觀咖啡廳太佛了,,2026-04-24 04:09:31
1233,ifoodie,基隆麵食館,100臺北市中正區青島東路7-3號,ChIJJVbgA3GpQjQR6VhEPnLA69w,0.8,0.5,"food,noodle,restaurant,taiwanese cuisine",基隆麵食館 - 台北也吃得到基隆版的咖哩炒麵，外加懷舊番茄蛋包飯助攻,,2026-04-24 04:09:35
1237,ifoodie,士東市場,111臺北市士林區士東路100號,ChIJx0l0WoSuQjQRJIqnZLjDego,0.8,0.5,"food,night_market,popular",八卿潮滷潮汕滷鵝專賣｜士東市場必吃滷味小吃,,2026-04-24 04:09:48
1239,ifoodie,金豬食堂 Gold Pig Taiwan,104臺北市中山區南京東路一段29號,ChIJaW2yNB6pQjQRQdXv1cjMlqE,0.8,0.5,"food,michelin",『金豬食堂 Gold Pig Taiwan』 韓式燒肉界唯一連續七年獲《米其林指南》必比登推薦,,2026-04-24 04:09:54
1240,ifoodie,士林夜市,111臺北市士林區基河路101號,ChIJBa_9xLGuQjQRKfnnhr5twuc,0.8,0.7,"food,nightmarket,trendy",無店名魷魚羹｜李易推薦隱藏版小吃，士林夜市巷弄人氣羹湯爆紅中！,,2026-04-24 04:09:58
1241,ifoodie,予菓銅鑼燒&手作烘焙工坊,111臺北市士林區士東路66號1樓,ChIJHY00_4SuQjQR9Lcuwdwgnvw,0.8,0.5,"sweet,affordable,afternoon_tea",予菓銅鑼燒&手作烘焙工坊 士東市場旁甜點下午茶推薦！銅鑼燒好吃便宜,,2026-04-24 04:10:01
1242,ifoodie,新采粵式小館,106臺北市大安區市民大道四段60-1號,ChIJ2ZW5X56rQjQRKVWVagAdSiQ,1.0,0.5,"food,restaurant,recommendation",台北深夜港式合菜推薦｜新采粵式小館，必吃臘味煲仔飯,,2026-04-24 04:10:05
1250,ifoodie,和園川味小吃,100臺北市中正區紹興南街5之2號,ChIJnXmLh3CpQjQR9QwzobICtsw,0.8,0.5,"food,recommended,affordable",善導寺美食｜和園川味小吃 平價熱炒大份量，上班族激推超高CP值餐廳,,2026-04-24 04:10:31
1251,ifoodie,青島豆漿店,100台北市中正区杭州南路一段139-3號,ChIJbVYP5XepQjQRQ4vA309-_UE,0.8,0.5,"traditional food,breakfast,nostalgic",青島豆漿店｜都2025年了‼️沒想到台北還能吃到傳統烤爐去烤的燒餅肉餅早餐,,2026-04-24 04:10:34
1254,ifoodie,延三夜市,103臺北市大同區延平北路三段,ChIJC1Rh4j6pQjQRDJAu726hNOo,0.8,0.5,"food,night market",延三夜市必吃人氣小吃，人手一碗魯肉飯，豬腳皮Q肉香，藥燉排骨清甜肉大塊,,2026-04-24 04:10:45
1256,ifoodie,Lin's Bakery,104臺北市中山區建國北路三段113巷31弄23號,ChIJwZnJvJOpQjQRlfokwG8VaKc,0.0,0.5,,林氏貝果 Lin’s. Bakery,,2026-04-24 04:10:51
1258,ifoodie,小公園牛肉麵,106臺北市大安區泰順街35號,ChIJ2T7KxyuqQjQRLytZgS9RYeU,1.0,0.5,"delicious,recommended,local favorite",小公園牛肉麵｜台北在地人激推老字號牛肉麵，湯濃肉嫩必吃！,,2026-04-24 04:10:57
1260,ifoodie,巧房餡餅,106臺北市大安區和平東路二段313號,ChIJQXI8hi6qQjQRgZW2hjSusQg,1.0,0.5,"food,popular,delicious",【科技大樓站美食】巧房餡餅 北教大超人氣排隊小吃推薦！牛肉豬肉餡餅香甜多汁會爆漿,,2026-04-24 04:11:03
1261,ifoodie,羊成小館,100臺北市中正區忠孝東路二段80號,ChIJUUgeDnupQjQRgq7eGrd-818,1.0,0.5,"food,hidden gem,cantonese cuisine",羊成小館｜低調卻超實力！台北隱藏版粵菜推薦,,2026-04-24 04:11:07
1264,ifoodie,小巷子清燉牛肉麵四平店,104472臺北市中山區四平街40號,ChIJt_-mmfOpQjQRxCF22lb5vsU,1.0,0.5,"food,popular,noodle",小巷子清燉牛肉麵四平店，台北人氣牛肉麵必吃名店,,2026-04-24 04:11:16
1266,ifoodie,阿娥水餃,10491臺北市中山區南京東路二段21巷9號,ChIJ_f6k8GapQjQRUOsMbB2Ev3Q,1.0,0.5,"food,value_for_money",阿娥水餃，一顆7元的韭黃蝦仁鮮肉水餃超划算,,2026-04-24 04:11:22
1267,ifoodie,查記麵館,110臺北市信義區吳興街37號,ChIJf8ogi7WrQjQRnKwuPbJ3uDM,1.0,1.0,"delicious,popular,traditional",查記麵館，台北必吃皮蛋抄手麵，下午4點半也爆滿的人氣小吃,,2026-04-24 04:11:25
1268,ifoodie,品味鮮小館老彭,106臺北市大安區信義路四段150號1樓,ChIJz8XqxTCrQjQRLIigHBR753E,0.8,0.5,"food,traditional,cantonese",品味鮮小館老彭的菜，50年經驗的經典粵菜館,,2026-04-24 04:11:29
1270,ifoodie,你好原汁牛肉麵,106臺北市大安區四維路170巷43號,ChIJUf5iYQCrQjQRElPg3APC1Mk,0.8,0.5,"food,restaurant,deal",你好原汁牛肉麵，140元就可以吃半筋半肉牛肉麵，內用豆漿紅茶喝到飽，近成功國宅(菜單) – MayaWang 麻亞愛吃喝玩樂,,2026-04-24 04:11:35
1272,ifoodie,三味香麵店,100臺北市中正區桃源街19號,ChIJb057TQqpQjQRL7LbiwZMiy0,1.0,0.5,"food,delicious,traditional",【桃源街美食推薦】三味香麵店 總統御用包子傳承三代70年老店！肉包豆沙包餛鈍都好吃,,2026-04-24 04:11:41
1275,ifoodie,龍山寺站,108台灣臺北市萬華區,ChIJUYHP2K6pQjQRjYUQWX4zGWQ,0.5,0.5,"food,travel",布袋鮮之蚵，不一樣的蚵仔麵線，捷運龍山寺站美食(姊姊食記),,2026-04-24 04:11:51
1277,ifoodie,八時神仙草中山店,104202臺北市中山區中山北路一段135巷5號,ChIJBW4IcNOpQjQRxvXxpkdCMoc,1.0,0.5,"summer,dessert,Taipei",中山站｜八時神仙草中山店，嫩仙草雪花冰，清新仙草茶，夏日必吃台北甜品店推薦！,,2026-04-24 04:11:58
1280,ifoodie,Oregano奧瑞岡義式餐廳,106臺北市大安區四維路96號,ChIJYbRuh9KrQjQR97QVMLEicQs,0.8,0.5,"familiar,high_quality,tasty",被喚醒的熟悉味道｜Oregano奧瑞岡義式餐廳 吃了好多年味道一樣有水準,,2026-04-24 04:12:08
1285,ifoodie,丸隆生魚行,103台北市大同区迪化街一段21號永樂市場1楼內 攤位1418號,ChIJtVMNiBOpQjQRxcr2v9-QVu0,1.0,0.5,"Japanese cuisine,affordable,high-quality,sushi",丸隆生魚行｜隱身市場的人氣日料攤！平價卻像高級日料般職人級生魚片，滿滿配料魚肉味增湯免費喝到飽,,2026-04-24 04:12:23
1286,ifoodie,小龍飲食,105050臺北市松山區光復南路13巷31號一樓,ChIJw8JbDsCrQjQRzRofIDKpgpE,-1.0,0.5,"overpriced,bad_taste",小龍飲食真心不推！價格誇張口味雷 (菜單),,2026-04-24 04:12:27
1289,ifoodie,Gras French,10491臺北市中山區民權西路56巷2號,ChIJ_SJpCa-pQjQRNAt8o_e3wNk,0.8,0.5,"french cuisine,fine dining,taiwan eats",將慾望慢火燉煮，法式靈魂的濃縮與綻放【Gras French】台北法國傳統料理推薦,,2026-04-24 04:12:36
1290,ifoodie,老翁家,105臺北市松山區新東街19號,ChIJVz4IDo6rQjQRAg7_mlxU4S0,0.8,0.5,"food,delicious,Taiwanese cuisine",老翁家四神湯｜好喝到不給免費加湯就給負評的民生社區原汁豬腳湯與四神湯,,2026-04-24 04:12:38
1292,ifoodie,許仔豬腳麵線,103臺北市大同區保安街49巷17號,ChIJjcZR1z-pQjQR1827D4G7NDo,0.8,0.8,"food,traditional,popular",許仔豬腳麵線｜白湯豬腳只賣一味賣到爆！老饕狂推乾濕分離吃法，廟前50年豬腳麵線老店,,2026-04-24 04:12:45
1293,ifoodie,金泰刀削小廚,100臺北市中正區南昌路一段51巷5號,ChIJwYbiNZmpQjQRzqE-KhpQpyc,1.0,0.5,"food,restaurant,recommendation",【台北中正區美食】金泰刀削小廚，必點木須炒麵、排骨炒飯，廣東爆炒刀削麵食尚玩家推薦,,2026-04-24 04:12:48
1297,ifoodie,爸爸Kevin美式BBQ,105臺北市松山區南京東路三段303巷8弄5號,ChIJoRl0J1ypQjQRjWwMJNxhnDo,0.5,0.5,"BBQ,American cuisine,restaurant",爸爸Kevin美式BBQ — 正統道地美式烤肉專賣餐廳,,2026-04-24 04:13:02
1298,ifoodie,德立莊酒店,100臺北市中正區秀山街4號,ChIJGQEDxQupQjQRoPYLg8zGh64,0.8,0.5,"buffet,affordable,hotel restaurant",魅麗海中庭餐廳.德立莊酒店台北最強吃到飽.最低只要398元起自助吧吃到飽.加18元就有主餐.台北吃到飽餐廳,,2026-04-24 04:13:06
1300,ifoodie,泰和樓,106臺北市大安區杭州南路二段61-20號,ChIJbyUU8imqQjQRUvC4IivLW4A,0.8,0.5,"food,trendy,restaurant",台北羊肉湯推薦-騷煲 新台潮羊肉湯｜泰和樓新品牌！紅燒清燉小排湯＋松露滷肉飯 中山區美食必吃,,2026-04-24 04:13:12
1302,ifoodie,Fourninetine Bakery,106臺北市大安區仁愛路四段48巷23號,ChIJWTabvmerQjQRLterF_tsyoQ,0.8,0.6,"trendy,cafe,Korean-style,breakfast,lunch",【台北美食】Fourninetine Bakery南京三民店，大安區人氣韓系可頌麵包專賣店開二店，台北韓系咖啡廳，捷運南京三民站早午餐,,2026-04-24 04:13:18
1304,ifoodie,張記鍋貼牛肉麵,100臺北市中正區衡陽路79-1號,ChIJWfxypgupQjQRAQtE_GjLejI,0.8,0.7,"food,trendy,popular",【台北西門町美食】張記鍋貼牛肉麵 生意好到日本都有分店！隱身巷內的中山堂附近美食,,2026-04-24 04:13:24
1307,ifoodie,利長春小吃店,106臺北市大安區安和路一段112巷8號,ChIJi_3kvturQjQRBZSwRM4GKD0,1.0,0.5,"delicious,affordable",利長春小吃店｜好吃經濟又實惠，推薦牛肉蒸餃、菜肉餛飩,,2026-04-24 04:13:33
1308,ifoodie,大杵臼,100臺北市中正區思源街1號『公館水岸廣場』,ChIJD2HpwyGpQjQR9l9qll3g_E0,0.8,0.5,"Thai food,Northeastern cuisine,restaurant",大杵臼 ส้มตําครกยักษ์｜真的不是在泰國！台北公館道地泰國東北伊善料理,,2026-04-24 04:13:36
1309,ifoodie,1976道地香港美食,106臺北市大安區敦化南路一段233巷11號,ChIJqYBZYMWrQjQRBzCZlczR8C4,0.5,0.5,,1976道地香港美食，台北最資深的廣東粥,,2026-04-24 04:13:40
1312,ifoodie,無名牛排,115臺北市南港區南港路一段57號,ChIJcxnHBm2rQjQRQMK_ivsAi5Y,0.8,0.5,"food,restaurant,beef",既有名又無名，在地高CP值大口吃肉牛排館推薦｜無名牛排,,2026-04-24 04:13:49
1313,ifoodie,鷹流臺灣總店,110臺北市信義區忠孝東路五段183號,ChIJPYrRLgCrQjQRCKuUsynPC30,1.0,0.5,"food,ramen,beef,tasty",鷹流臺灣總店．台北信義區美食｜史上最濃郁！日本A5黑毛和牛拉麵！「鷹老」親煮極濃牛肉麵！食肉控必訪！滿滿和牛太過癮！拉麵控必朝聖！捷運市政府站～中肯‧食記！,,2026-04-24 04:13:53
1314,ifoodie,大麗士可麗餅,105臺北市松山區民權東路三段103巷35號,ChIJd8dPRpWrQjQR6hTjDDktomE,0.8,0.5,"food,taiwan,recommended",台北最好吃的可麗餅『大麗士可麗餅』菜單、外送、昆陽站美食推薦,,2026-04-24 04:13:57
1315,ifoodie,川畝園麵食館,103臺北市大同區承德路二段120號1樓,ChIJU21B8GupQjQRRRTsNGB9Qrg,1.0,0.5,"food,recommended",川畝園麵食館必吃蔥油餅、牛肉捲餅超驚艷（附菜單）,,2026-04-24 04:14:01
1316,ifoodie,希臘左巴 台大店,106臺北市大安區羅斯福路三段283巷7弄16號,ChIJk9O6fY-pQjQRou8MUthzcgU,0.8,0.5,"food,restaurant,breakfast",台大公館美食『希臘左巴 台大店』菜單、cp值超高歐陸排餐，大份量早午餐,,2026-04-24 04:16:28
1319,ifoodie,荷麵亭,111臺北市士林區中山北路五段505巷42弄2號,ChIJhSV_pKSuQjQRtJ-1sSeP4R8,0.8,0.5,"Japanese food,noodle,free refills",昭和風日式拉麵 免費加湯加麵 一秒到日本 荷麵亭｜士林站美食,,2026-04-24 04:18:31
1325,ifoodie,阿仁炒飯,103臺北市大同區哈密街45巷2之4號,ChIJ8cqWc0mpQjQRZm3RZqjV0pM,1.0,0.5,"food,restaurant,taiwanese cuisine",阿仁炒飯｜網友公認的台北最好吃炒飯竟然藏在大龍峒保安宮巷弄,,2026-04-24 04:18:36
1329,ifoodie,大熊涼麵,108臺北市萬華區漢中街24號,ChIJdWoK97qpQjQRTSLLQDRHov0,1.0,0.5,"food,recommended,tasty",大熊涼麵，西門町爆幹好吃涼麵推薦,,2026-04-24 04:18:39
1331,ifoodie,羅家擔仔麵,108臺北市萬華區環河南路二段125巷9號,ChIJGd7DCK2pQjQRuJb_zTeXx_8,0.2,0.8,"food,hidden gem,busy",羅家擔仔麵｜太晚來吃不到‼️一天只開5小時無招牌隱藏版萬華早午餐,,2026-04-24 04:18:41
1332,ifoodie,行天宮,10491臺北市中山區民權東路二段109號,ChIJG3jOqVmpQjQRlMAW5wvvwrA,0.5,0.5,"food,traditional,breakfast,lunch",中原街腰子冬粉｜行天宮老字號傳統早午餐專賣腰子、豬腸與豬肝冬粉,,2026-04-24 04:18:42
1337,ifoodie,有有1969,104臺北市中山區遼寧街48號,ChIJUVfSk46rQjQRjSYEdTmKW8Q,1.0,0.5,"food,restaurant,taiwanese cuisine",有有1969｜不像熱炒店的遼寧街50年精緻熱炒店必點惹娘燒蛋與百花油條,,2026-04-24 04:18:48
1338,ifoodie,蜀道叁麻辣燙,116臺北市文山區景美街141號,ChIJbRIao8irQjQRlDjCJh8vOW8,0.8,0.5,"delicious,spicy,popular",蜀道叁麻辣燙｜正宗四川風味平價麻辣燙！干鍋爆炒麻鮮香超過癮，藏身巷弄內人氣麻辣燙,,2026-04-24 04:18:50
1339,ifoodie,川味麵典,106臺北市大安區四維路176巷17號,ChIJmUDadC2qQjQRmwx0x69Yq7I,0.8,0.8,"food,queue,recommended",川味麵典，科技大樓排隊外省麵推薦,,2026-04-24 04:18:51
1340,ifoodie,小陳牛肉麵,110臺北市信義區虎林街135號,ChIJzyqO_qOrQjQR2lwRY8GcyUc,0.8,0.8,"food,queue,popular",小陳牛肉麵，每天生意都排隊的信義區牛肉麵,,2026-04-24 04:18:52
1341,ifoodie,神農太太底家,10491臺北市中山區南京西路14號4樓,ChIJdd8sZYipQjQRGAdnbdCEAY4,0.8,0.5,"food,hot pot,recommended",金麥子酸菜白肉鍋，溫潤酸爽湯頭，必點拔絲地瓜 @神農太太底家,,2026-04-24 04:18:54
1342,ifoodie,林合發油飯店,103臺北市大同區迪化街一段21號,ChIJeXELiROpQjQRLfS3rOlt4j0,1.0,0.5,"food,recommended,historic",林合發油飯店｜台北最好吃的油飯？老饕激推這一家百年歷史油飯，連郭台銘彌月油飯都用它！,,2026-04-24 04:18:55
1343,ifoodie,洪樓,111臺北市士林區德行西路25號,ChIJ_____5auQjQRFoM9xHbmMI4,0.8,0.5,"taiwanese cuisine,local favorite,affordable",洪樓，在地人激推的平價台菜（附菜單）,,2026-04-24 04:18:57
1344,ifoodie,金河洞,108臺北市萬華區成都路100之1號 1 樓,ChIJ7RR0LACpQjQRnCzQMYb_R20,1.0,0.5,"韩式烤肉,火焰秀,正宗道地",金河洞｜韓國老婆認證在台灣吃到最正宗道地的韓式烤肉，火焰秀煞氣登場！ - Happiness,,2026-04-24 04:18:58
1345,ifoodie,楊家手工水餃,116臺北市文山區景後街176號,ChIJFYrvtwCqQjQRWKN3x__DfPA,1.0,0.5,"delicious,traditional,recommended",楊家手工水餃，台北最好吃的韭菜水餃,,2026-04-24 04:18:59
1349,ifoodie,宏品炒飯麵食專賣,110臺北市信義區永吉路30巷7號,ChIJlb8mfACrQjQRlGVY5tgF9eM,1.0,0.5,"delicious,recommended",宏品炒飯麵食專賣｜油亮動人的排骨就已經足夠誘人，信義區又一間極品炒飯！ - Happiness,,2026-04-24 04:19:10
1351,ifoodie,行天宮涼麵店,104臺北市中山區錦州街253-1號,ChIJAbLg1lipQjQRKf4cBXpzJz4,0.8,0.5,"food,restaurant,Taiwanese cuisine",金香豬腳涼麵｜真的很有趣‼️行天宮涼麵店竟然最強的是不輸給其他台北名店的滷豬腳,,2026-04-24 04:19:16
1352,ifoodie,蘇記餃子館,100臺北市中正區延平南路101巷5號,ChIJSa8UoQupQjQRo7Be_TyJhyw,0.8,0.5,"food,restaurant,taiwanese cuisine",【台北中正區美食】蘇記餃子館 隱身延平南路巷內小吃！菜單推薦必點山東燒雞韭菜水餃,,2026-04-24 04:19:20
1353,ifoodie,方家雞肉飯,103臺北市大同區寧夏路060攤位號,ChIJA03WIGupQjQROrxprZe_sXU,0.8,0.8,"delicious,popular,night market",方家雞肉飯｜大排長龍就是等開攤！夜市內米其林推薦雞肉飯滷肉飯，像蒸蛋一樣嫩的滷豆腐,,2026-04-24 04:19:23
1354,ifoodie,金山客家小館創始店,105臺北市松山區南京東路五段250巷2弄5號1樓,ChIJW-0Vl5arQjQRnd0jVlLsV1k,1.0,0.5,"food,recommended,hakka cuisine",金山客家小館創始店，台北好吃客家菜推薦 (菜單),,2026-04-24 04:19:27
1355,ifoodie,雙胞胎手工蛋餅捲,111臺北市士林區中山北路五段505巷27號 No,ChIJmwqOmKSuQjQRWlu_u6CJh80,0.8,0.5,"food,breakfast,taiwanese_cuisine,recommendation",双胞胎手工蛋餅捲ㄦ，台北蛋餅早餐推薦 (菜單),,2026-04-24 04:19:30
1357,ifoodie,劍潭蔥油餅,111臺北市士林區劍潭路98號,ChIJSaSftCmvQjQRpxSWus7ree4,1.0,0.5,"food,delicious,taiwanese cuisine",劍潭蔥油餅，超讚的高麗菜水煎包以及無敵的蘿蔔絲餅,,2026-04-24 04:19:38
1359,ifoodie,Ctrl+F Brunch & Cafe,10461臺北市中山區雙城街54號,ChIJCdDo9E-pQjQRQWxIl-3KYDM,0.5,0.5,"brunch,cafe,relaxing",Ctrl+F Brunch & Cafe｜伴著悠閒早午餐與咖啡的城市探索｜雙城街、花博公園、民權西路站、中山國小,,2026-04-24 04:19:44
1362,ifoodie,肥豚屋豬排食堂,105臺北市松山區敦化北路244巷37-2號,ChIJ-Qza7Z6rQjQRtAyekY3dpHA,1.0,0.5,"food,restaurant,recommended",肥豚屋豬排食堂，超好吃炸豬排丼飯推薦,,2026-04-24 04:19:54
1363,ifoodie,順園小館,100臺北市中正區汀州路三段281號,ChIJoRPjyYqpQjQRLileViO9FZw,0.8,0.7,"delicious,northern cuisine,popular",順園小館，公館生意無敵好的北方家常菜,,2026-04-24 04:19:57
1365,ifoodie,濟南鮮湯包,106臺北市大安區濟南路三段20號,ChIJFXOByn2pQjQRchJYlGYxFeU,1.0,0.5,"delicious,popular,touristy",濟南鮮湯包，日本人超多的超好吃小籠包,,2026-04-24 04:20:03
1367,ifoodie,豪香劇場炸雞 SO PUNG,108台北市万华区汉口街二段75號1 樓,ChIJs1G6X_2pQjQRWXtLEhwd1XA,0.8,0.5,"food,night market,recommended",台北雙連美食「豪香劇場炸雞 SO PUNG」超狂「炸雞蛋糕盒」林森北路宵夜推薦！(菜單價位),,2026-04-24 04:20:11
1368,ifoodie,海羊 HAI YANG,111臺北市士林區後港街152-2號,ChIJTeLBx7CuQjQR3lZV15PbnIo,1.0,0.5,"food,recommended",海羊 HAI YANG，蔡阿嘎超推! 煎餃羊肉都很好吃,,2026-04-24 04:20:14
1370,ifoodie,老麵攤 KANOKWAN,104臺北市中山區四平街21號1樓,ChIJXWY6-WapQjQR7OxlqACxbw8,0.5,0.5,"Thai food,popular",老麵攤 KANOKWAN，巷弄內人氣泰國料理,,2026-04-24 04:20:20
1372,ifoodie,OKAY 韓國烤肉,10491臺北市中山區南京東路一段34號2樓,ChIJjTx_y2ipQjQRsbBeE7AaDsc,0.8,0.5,"food,korean BBQ,affordable",OKAY 韓國烤肉｜什麼⁉️中山韓式烤肉吃到飽只要499元就有韓式烤豬五花、銅盤烤肉與春川辣雞隨便你點,,2026-04-24 04:20:26
1373,ifoodie,合成燒餅舖,105臺北市松山區新中街2-4號,ChIJ3Y6ux5KrQjQRKN3zRI4O-2U,0.5,0.7,"popular,delicious",合成燒餅舖，早上要先預訂要不然買不到的炭烤燒餅,,2026-04-24 04:20:30
1374,ifoodie,鴨箱,106臺北市大安區通安街79號1樓,ChIJv0I5M5OrQjQR6iPfe4rMvC8,0.8,0.5,"new_opening,night_market,food,luxury",新開幕！通化夜市旁的高級鴨箱飯，特盛肉量超級多｜鴨箱,,2026-04-24 04:20:33
1375,ifoodie,紐約黑幫俱樂部,105臺北市松山區南京東路五段15號,ChIJt7JDM4KrQjQRjbeuPqbQQ8A,1.0,0.5,"food,restaurant,recommended",【松山區美食推薦】紐約黑幫俱樂部 台北龍蝦牛排餐廳第一品牌！個人套餐雙主餐好吃過癮,,2026-04-24 04:20:37
